Subject	Object	IRI	DiseaseLocation	Direct	Inherited
EFO:0800720	X-12707 measurement	http://www.ebi.ac.uk/efo/EFO_0800720		0	0
EFO:0800721	X-12713 measurement	http://www.ebi.ac.uk/efo/EFO_0800721		0	0
EFO:0800722	X-12714 measurement	http://www.ebi.ac.uk/efo/EFO_0800722		0	0
EFO:0800723	X-12718 measurement	http://www.ebi.ac.uk/efo/EFO_0800723		0	0
EFO:0800724	X-12730 measurement	http://www.ebi.ac.uk/efo/EFO_0800724		0	0
EFO:0800725	X-12731 measurement	http://www.ebi.ac.uk/efo/EFO_0800725		0	0
EFO:0800726	X-12738 measurement	http://www.ebi.ac.uk/efo/EFO_0800726		0	0
EFO:0800727	X-12753 measurement	http://www.ebi.ac.uk/efo/EFO_0800727		0	0
EFO:0800728	X-12812 measurement	http://www.ebi.ac.uk/efo/EFO_0800728		0	0
EFO:0800729	X-12818 measurement	http://www.ebi.ac.uk/efo/EFO_0800729		0	0
EFO:0800730	X-12822 measurement	http://www.ebi.ac.uk/efo/EFO_0800730		0	0
EFO:0800731	X-12839 measurement	http://www.ebi.ac.uk/efo/EFO_0800731		0	0
EFO:0800732	X-12849 measurement	http://www.ebi.ac.uk/efo/EFO_0800732		0	0
EFO:0800733	X-12906 measurement	http://www.ebi.ac.uk/efo/EFO_0800733		0	0
EFO:0800734	X-13007 measurement	http://www.ebi.ac.uk/efo/EFO_0800734		0	0
EFO:0800735	X-13431 measurement	http://www.ebi.ac.uk/efo/EFO_0800735		0	0
EFO:0800736	X-13507 measurement	http://www.ebi.ac.uk/efo/EFO_0800736		0	0
EFO:0800737	X-13684 measurement	http://www.ebi.ac.uk/efo/EFO_0800737		0	0
EFO:0800738	X-13695 measurement	http://www.ebi.ac.uk/efo/EFO_0800738		0	0
EFO:0800739	X-13723 measurement	http://www.ebi.ac.uk/efo/EFO_0800739		0	0
EFO:0800740	X-13726 measurement	http://www.ebi.ac.uk/efo/EFO_0800740		0	0
EFO:0800741	X-13728 measurement	http://www.ebi.ac.uk/efo/EFO_0800741		0	0
EFO:0800742	X-13729 measurement	http://www.ebi.ac.uk/efo/EFO_0800742		0	0
EFO:0800743	X-13835 measurement	http://www.ebi.ac.uk/efo/EFO_0800743		0	0
EFO:0800744	X-13844 measurement	http://www.ebi.ac.uk/efo/EFO_0800744		0	0
EFO:0800745	X-13866 measurement	http://www.ebi.ac.uk/efo/EFO_0800745		0	0
EFO:0800746	X-14082 measurement	http://www.ebi.ac.uk/efo/EFO_0800746		0	0
EFO:0800747	X-14939 measurement	http://www.ebi.ac.uk/efo/EFO_0800747		0	0
EFO:0800748	X-15245 measurement	http://www.ebi.ac.uk/efo/EFO_0800748		0	0
EFO:0800749	X-15461 measurement	http://www.ebi.ac.uk/efo/EFO_0800749		0	0
EFO:0800750	X-15469 measurement	http://www.ebi.ac.uk/efo/EFO_0800750		0	0
EFO:0800751	X-15486 measurement	http://www.ebi.ac.uk/efo/EFO_0800751		0	0
EFO:0800752	X-15492 measurement	http://www.ebi.ac.uk/efo/EFO_0800752		0	0
EFO:0800753	X-15503 measurement	http://www.ebi.ac.uk/efo/EFO_0800753		0	0
EFO:0800754	X-15666 measurement	http://www.ebi.ac.uk/efo/EFO_0800754		0	0
EFO:0800755	X-15674 measurement	http://www.ebi.ac.uk/efo/EFO_0800755		0	0
EFO:0800756	X-16087 measurement	http://www.ebi.ac.uk/efo/EFO_0800756		0	0
EFO:0800757	X-16124 measurement	http://www.ebi.ac.uk/efo/EFO_0800757		0	0
EFO:0800758	X-16397 measurement	http://www.ebi.ac.uk/efo/EFO_0800758		0	0
EFO:0800759	X-16570 measurement	http://www.ebi.ac.uk/efo/EFO_0800759		0	0
EFO:0800760	X-16576 measurement	http://www.ebi.ac.uk/efo/EFO_0800760		0	0
EFO:0800761	X-16580 measurement	http://www.ebi.ac.uk/efo/EFO_0800761		0	0
EFO:0800762	X-16649 measurement	http://www.ebi.ac.uk/efo/EFO_0800762		0	0
EFO:0800763	X-16935 measurement	http://www.ebi.ac.uk/efo/EFO_0800763		0	0
EFO:0800764	X-16938 measurement	http://www.ebi.ac.uk/efo/EFO_0800764		0	0
EFO:0800765	X-16944 measurement	http://www.ebi.ac.uk/efo/EFO_0800765		0	0
EFO:0800766	X-16946 measurement	http://www.ebi.ac.uk/efo/EFO_0800766		0	0
EFO:0800767	X-17010 measurement	http://www.ebi.ac.uk/efo/EFO_0800767		0	0
EFO:0800768	X-17137 measurement	http://www.ebi.ac.uk/efo/EFO_0800768		0	0
EFO:0800769	X-17162 measurement	http://www.ebi.ac.uk/efo/EFO_0800769		0	0
EFO:0800770	X-17185 measurement	http://www.ebi.ac.uk/efo/EFO_0800770		0	0
EFO:0800771	X-17325 measurement	http://www.ebi.ac.uk/efo/EFO_0800771		0	0
EFO:0800772	X-17335 measurement	http://www.ebi.ac.uk/efo/EFO_0800772		0	0
EFO:0800773	X-17340 measurement	http://www.ebi.ac.uk/efo/EFO_0800773		0	0
EFO:0800774	X-17351 measurement	http://www.ebi.ac.uk/efo/EFO_0800774		0	0
EFO:0800775	X-17353 measurement	http://www.ebi.ac.uk/efo/EFO_0800775		0	0
EFO:0800776	X-17354 measurement	http://www.ebi.ac.uk/efo/EFO_0800776		0	0
EFO:0800777	X-17357 measurement	http://www.ebi.ac.uk/efo/EFO_0800777		0	0
EFO:0800778	X-17361 measurement	http://www.ebi.ac.uk/efo/EFO_0800778		0	0
EFO:0800779	X-17367 measurement	http://www.ebi.ac.uk/efo/EFO_0800779		0	0
EFO:0800780	X-17371 measurement	http://www.ebi.ac.uk/efo/EFO_0800780		0	0
EFO:0800781	X-17438 measurement	http://www.ebi.ac.uk/efo/EFO_0800781		0	0
EFO:0800782	X-17612 measurement	http://www.ebi.ac.uk/efo/EFO_0800782		0	0
EFO:0800783	X-17653 measurement	http://www.ebi.ac.uk/efo/EFO_0800783		0	0
EFO:0800784	X-17654 measurement	http://www.ebi.ac.uk/efo/EFO_0800784		0	0
EFO:0800785	X-17676 measurement	http://www.ebi.ac.uk/efo/EFO_0800785		0	0
EFO:0800786	X-17685 measurement	http://www.ebi.ac.uk/efo/EFO_0800786		0	0
EFO:0800787	X-17686 measurement	http://www.ebi.ac.uk/efo/EFO_0800787		0	0
EFO:0800788	X-17690 measurement	http://www.ebi.ac.uk/efo/EFO_0800788		0	0
EFO:0800789	X-18345 measurement	http://www.ebi.ac.uk/efo/EFO_0800789		0	0
EFO:0800790	X-18886 measurement	http://www.ebi.ac.uk/efo/EFO_0800790		0	0
EFO:0800791	X-18887 measurement	http://www.ebi.ac.uk/efo/EFO_0800791		0	0
EFO:0800792	X-18888 measurement	http://www.ebi.ac.uk/efo/EFO_0800792		0	0
EFO:0800793	X-18899 measurement	http://www.ebi.ac.uk/efo/EFO_0800793		0	0
EFO:0800794	X-18901 measurement	http://www.ebi.ac.uk/efo/EFO_0800794		0	0
EFO:0800795	X-18913 measurement	http://www.ebi.ac.uk/efo/EFO_0800795		0	0
EFO:0800796	X-18921 measurement	http://www.ebi.ac.uk/efo/EFO_0800796		0	0
EFO:0800797	X-18922 measurement	http://www.ebi.ac.uk/efo/EFO_0800797		0	0
EFO:0800798	X-18935 measurement	http://www.ebi.ac.uk/efo/EFO_0800798		0	0
EFO:0800799	X-19141 measurement	http://www.ebi.ac.uk/efo/EFO_0800799		0	0
EFO:0800800	X-19183 measurement	http://www.ebi.ac.uk/efo/EFO_0800800		0	0
EFO:0800801	X-19438 measurement	http://www.ebi.ac.uk/efo/EFO_0800801		0	0
EFO:0800802	X-21258 measurement	http://www.ebi.ac.uk/efo/EFO_0800802		0	0
EFO:0800803	X-21285 measurement	http://www.ebi.ac.uk/efo/EFO_0800803		0	0
EFO:0800804	X-21286 measurement	http://www.ebi.ac.uk/efo/EFO_0800804		0	0
EFO:0800805	X-21310 measurement	http://www.ebi.ac.uk/efo/EFO_0800805		0	0
EFO:0800806	X-21312 measurement	http://www.ebi.ac.uk/efo/EFO_0800806		0	0
EFO:0800807	X-21319 measurement	http://www.ebi.ac.uk/efo/EFO_0800807		0	0
EFO:0800808	X-21339 measurement	http://www.ebi.ac.uk/efo/EFO_0800808		0	0
EFO:0800809	X-21353 measurement	http://www.ebi.ac.uk/efo/EFO_0800809		0	0
EFO:0800810	X-21355 measurement	http://www.ebi.ac.uk/efo/EFO_0800810		0	0
EFO:0800811	X-21364 measurement	http://www.ebi.ac.uk/efo/EFO_0800811		0	0
EFO:0800812	X-21383 measurement	http://www.ebi.ac.uk/efo/EFO_0800812		0	0
EFO:0800813	X-21410 measurement	http://www.ebi.ac.uk/efo/EFO_0800813		0	0
EFO:0800814	X-21441 measurement	http://www.ebi.ac.uk/efo/EFO_0800814		0	0
EFO:0800815	X-21442 measurement	http://www.ebi.ac.uk/efo/EFO_0800815		0	0
EFO:0800816	X-21448 measurement	http://www.ebi.ac.uk/efo/EFO_0800816		0	0
EFO:0800817	X-21470 measurement	http://www.ebi.ac.uk/efo/EFO_0800817		0	0
EFO:0800818	X-21471 measurement	http://www.ebi.ac.uk/efo/EFO_0800818		0	0
EFO:0800819	X-21607 measurement	http://www.ebi.ac.uk/efo/EFO_0800819		0	0
EFO:0800820	X-21733 measurement	http://www.ebi.ac.uk/efo/EFO_0800820		0	0
EFO:0800821	X-21736 measurement	http://www.ebi.ac.uk/efo/EFO_0800821		0	0
EFO:0800822	X-21740 measurement	http://www.ebi.ac.uk/efo/EFO_0800822		0	0
EFO:0800823	X-21742 measurement	http://www.ebi.ac.uk/efo/EFO_0800823		0	0
EFO:0800824	X-21752 measurement	http://www.ebi.ac.uk/efo/EFO_0800824		0	0
EFO:0800825	X-21796 measurement	http://www.ebi.ac.uk/efo/EFO_0800825		0	0
EFO:0800826	X-21803 measurement	http://www.ebi.ac.uk/efo/EFO_0800826		0	0
EFO:0800827	X-21807 measurement	http://www.ebi.ac.uk/efo/EFO_0800827		0	0
EFO:0800828	X-21815 measurement	http://www.ebi.ac.uk/efo/EFO_0800828		0	0
EFO:0800829	X-21821 measurement	http://www.ebi.ac.uk/efo/EFO_0800829		0	0
EFO:0800830	X-21829 measurement	http://www.ebi.ac.uk/efo/EFO_0800830		0	0
EFO:0800831	X-21830 measurement	http://www.ebi.ac.uk/efo/EFO_0800831		0	0
EFO:0800832	X-21831 measurement	http://www.ebi.ac.uk/efo/EFO_0800832		0	0
EFO:0800833	X-21834 measurement	http://www.ebi.ac.uk/efo/EFO_0800833		0	0
EFO:0800834	X-21839 measurement	http://www.ebi.ac.uk/efo/EFO_0800834		0	0
EFO:0800835	X-21842 measurement	http://www.ebi.ac.uk/efo/EFO_0800835		0	0
EFO:0800836	X-21845 measurement	http://www.ebi.ac.uk/efo/EFO_0800836		0	0
EFO:0800837	X-21959 measurement	http://www.ebi.ac.uk/efo/EFO_0800837		0	0
EFO:0800838	X-22143 measurement	http://www.ebi.ac.uk/efo/EFO_0800838		0	0
EFO:0800839	X-22162 measurement	http://www.ebi.ac.uk/efo/EFO_0800839		0	0
EFO:0800840	X-22508 measurement	http://www.ebi.ac.uk/efo/EFO_0800840		0	0
EFO:0800841	X-22509 measurement	http://www.ebi.ac.uk/efo/EFO_0800841		0	0
EFO:0800842	X-22519 measurement	http://www.ebi.ac.uk/efo/EFO_0800842		0	0
EFO:0800843	X-22520 measurement	http://www.ebi.ac.uk/efo/EFO_0800843		0	0
EFO:0800844	X-22771 measurement	http://www.ebi.ac.uk/efo/EFO_0800844		0	0
EFO:0800845	X-22776 measurement	http://www.ebi.ac.uk/efo/EFO_0800845		0	0
EFO:0800846	X-23157 measurement	http://www.ebi.ac.uk/efo/EFO_0800846		0	0
EFO:0800847	X-23276 measurement	http://www.ebi.ac.uk/efo/EFO_0800847		0	0
EFO:0800848	X-23583 measurement	http://www.ebi.ac.uk/efo/EFO_0800848		0	0
EFO:0800849	X-23587 measurement	http://www.ebi.ac.uk/efo/EFO_0800849		0	0
EFO:0800850	X-23590 measurement	http://www.ebi.ac.uk/efo/EFO_0800850		0	0
EFO:0800851	X-23593 measurement	http://www.ebi.ac.uk/efo/EFO_0800851		0	0
EFO:0800852	X-23636 measurement	http://www.ebi.ac.uk/efo/EFO_0800852		0	0
EFO:0800853	X-23639 measurement	http://www.ebi.ac.uk/efo/EFO_0800853		0	0
EFO:0800854	X-23641 measurement	http://www.ebi.ac.uk/efo/EFO_0800854		0	0
EFO:0800855	X-23644 measurement	http://www.ebi.ac.uk/efo/EFO_0800855		0	0
EFO:0800856	X-23655 measurement	http://www.ebi.ac.uk/efo/EFO_0800856		0	0
EFO:0800857	X-23657 measurement	http://www.ebi.ac.uk/efo/EFO_0800857		0	0
EFO:0800858	X-23662 measurement	http://www.ebi.ac.uk/efo/EFO_0800858		0	0
EFO:0800859	X-23665 measurement	http://www.ebi.ac.uk/efo/EFO_0800859		0	0
EFO:0800860	X-23666 measurement	http://www.ebi.ac.uk/efo/EFO_0800860		0	0
EFO:0800861	X-23678 measurement	http://www.ebi.ac.uk/efo/EFO_0800861		0	0
EFO:0800862	X-23680 measurement	http://www.ebi.ac.uk/efo/EFO_0800862		0	0
EFO:0800863	X-23739 measurement	http://www.ebi.ac.uk/efo/EFO_0800863		0	0
EFO:0800864	X-23780 measurement	http://www.ebi.ac.uk/efo/EFO_0800864		0	0
EFO:0800865	X-23782 measurement	http://www.ebi.ac.uk/efo/EFO_0800865		0	0
EFO:0800866	X-23787 measurement	http://www.ebi.ac.uk/efo/EFO_0800866		0	0
EFO:0800867	X-23974 measurement	http://www.ebi.ac.uk/efo/EFO_0800867		0	0
EFO:0800868	X-23997 measurement	http://www.ebi.ac.uk/efo/EFO_0800868		0	0
EFO:0800869	X-24295 measurement	http://www.ebi.ac.uk/efo/EFO_0800869		0	0
EFO:0800870	X-24306 measurement	http://www.ebi.ac.uk/efo/EFO_0800870		0	0
EFO:0800871	X-24307 measurement	http://www.ebi.ac.uk/efo/EFO_0800871		0	0
EFO:0800872	X-24309 measurement	http://www.ebi.ac.uk/efo/EFO_0800872		0	0
EFO:0800873	X-24328 measurement	http://www.ebi.ac.uk/efo/EFO_0800873		0	0
EFO:0800874	X-24334 measurement	http://www.ebi.ac.uk/efo/EFO_0800874		0	0
EFO:0800875	X-24337 measurement	http://www.ebi.ac.uk/efo/EFO_0800875		0	0
EFO:0800876	X-24344 measurement	http://www.ebi.ac.uk/efo/EFO_0800876		0	0
EFO:0800877	X-24352 measurement	http://www.ebi.ac.uk/efo/EFO_0800877		0	0
EFO:0800878	X-24411 measurement	http://www.ebi.ac.uk/efo/EFO_0800878		0	0
EFO:0800879	X-24418 measurement	http://www.ebi.ac.uk/efo/EFO_0800879		0	0
EFO:0800880	X-24422 measurement	http://www.ebi.ac.uk/efo/EFO_0800880		0	0
EFO:0800881	X-24425 measurement	http://www.ebi.ac.uk/efo/EFO_0800881		0	0
EFO:0800882	X-24431 measurement	http://www.ebi.ac.uk/efo/EFO_0800882		0	0
EFO:0800883	X-24432 measurement	http://www.ebi.ac.uk/efo/EFO_0800883		0	0
EFO:0800884	X-24455 measurement	http://www.ebi.ac.uk/efo/EFO_0800884		0	0
EFO:0800885	X-24456 measurement	http://www.ebi.ac.uk/efo/EFO_0800885		0	0
EFO:0800886	X-24462 measurement	http://www.ebi.ac.uk/efo/EFO_0800886		0	0
EFO:0800887	X-24473 measurement	http://www.ebi.ac.uk/efo/EFO_0800887		0	0
EFO:0800888	X-24475 measurement	http://www.ebi.ac.uk/efo/EFO_0800888		0	0
EFO:0800889	X-24494 measurement	http://www.ebi.ac.uk/efo/EFO_0800889		0	0
EFO:0800890	X-24518 measurement	http://www.ebi.ac.uk/efo/EFO_0800890		0	0
EFO:0800891	X-24541 measurement	http://www.ebi.ac.uk/efo/EFO_0800891		0	0
EFO:0800892	X-24544 measurement	http://www.ebi.ac.uk/efo/EFO_0800892		0	0
EFO:0800893	X-24546 measurement	http://www.ebi.ac.uk/efo/EFO_0800893		0	0
EFO:0800894	X-24549 measurement	http://www.ebi.ac.uk/efo/EFO_0800894		0	0
EFO:0800895	X-24556 measurement	http://www.ebi.ac.uk/efo/EFO_0800895		0	0
EFO:0800896	X-24571 measurement	http://www.ebi.ac.uk/efo/EFO_0800896		0	0
EFO:0800897	X-24574 measurement	http://www.ebi.ac.uk/efo/EFO_0800897		0	0
EFO:0800898	X-24588 measurement	http://www.ebi.ac.uk/efo/EFO_0800898		0	0
EFO:0800899	X-24637 measurement	http://www.ebi.ac.uk/efo/EFO_0800899		0	0
EFO:0800900	X-24657 measurement	http://www.ebi.ac.uk/efo/EFO_0800900		0	0
EFO:0800901	X-24669 measurement	http://www.ebi.ac.uk/efo/EFO_0800901		0	0
EFO:0800902	X-24699 measurement	http://www.ebi.ac.uk/efo/EFO_0800902		0	0
EFO:0800903	X-24728 measurement	http://www.ebi.ac.uk/efo/EFO_0800903		0	0
EFO:0800904	X-24736 measurement	http://www.ebi.ac.uk/efo/EFO_0800904		0	0
EFO:0800905	X-24757 measurement	http://www.ebi.ac.uk/efo/EFO_0800905		0	0
EFO:0800906	X-24762 measurement	http://www.ebi.ac.uk/efo/EFO_0800906		0	0
EFO:0800907	X-24811 measurement	http://www.ebi.ac.uk/efo/EFO_0800907		0	0
EFO:0800908	X-24812 measurement	http://www.ebi.ac.uk/efo/EFO_0800908		0	0
EFO:0800909	X-24849 measurement	http://www.ebi.ac.uk/efo/EFO_0800909		0	0
EFO:0800910	X-24947 measurement	http://www.ebi.ac.uk/efo/EFO_0800910		0	0
EFO:0800911	X-24949 measurement	http://www.ebi.ac.uk/efo/EFO_0800911		0	0
EFO:0800912	X-24951 measurement	http://www.ebi.ac.uk/efo/EFO_0800912		0	0
EFO:0800913	X-24970 measurement	http://www.ebi.ac.uk/efo/EFO_0800913		0	0
EFO:0800914	X-24972 measurement	http://www.ebi.ac.uk/efo/EFO_0800914		0	0
EFO:0800915	X-24980 measurement	http://www.ebi.ac.uk/efo/EFO_0800915		0	0
EFO:0800916	X-25172 measurement	http://www.ebi.ac.uk/efo/EFO_0800916		0	0
EFO:0800917	X-25265 measurement	http://www.ebi.ac.uk/efo/EFO_0800917		0	0
EFO:0800918	X-25266 measurement	http://www.ebi.ac.uk/efo/EFO_0800918		0	0
EFO:0800919	X-25267 measurement	http://www.ebi.ac.uk/efo/EFO_0800919		0	0
EFO:0800920	X-25271 measurement	http://www.ebi.ac.uk/efo/EFO_0800920		0	0
EFO:0800921	X-25279 measurement	http://www.ebi.ac.uk/efo/EFO_0800921		0	0
EFO:0800922	X-25343 measurement	http://www.ebi.ac.uk/efo/EFO_0800922		0	0
EFO:0800923	X-25371 measurement	http://www.ebi.ac.uk/efo/EFO_0800923		0	0
EFO:0800924	X-25417 measurement	http://www.ebi.ac.uk/efo/EFO_0800924		0	0
EFO:0800925	X-25419 measurement	http://www.ebi.ac.uk/efo/EFO_0800925		0	0
EFO:0800926	X-25420 measurement	http://www.ebi.ac.uk/efo/EFO_0800926		0	0
EFO:0800927	X-25422 measurement	http://www.ebi.ac.uk/efo/EFO_0800927		0	0
EFO:0800928	X-25433 measurement	http://www.ebi.ac.uk/efo/EFO_0800928		0	0
EFO:0800929	X-25503 measurement	http://www.ebi.ac.uk/efo/EFO_0800929		0	0
EFO:0800930	X-25519 measurement	http://www.ebi.ac.uk/efo/EFO_0800930		0	0
EFO:0800931	X-25520 measurement	http://www.ebi.ac.uk/efo/EFO_0800931		0	0
EFO:0800932	X-25617 measurement	http://www.ebi.ac.uk/efo/EFO_0800932		0	0
EFO:0800933	X-25790 measurement	http://www.ebi.ac.uk/efo/EFO_0800933		0	0
EFO:0800934	X-25793 measurement	http://www.ebi.ac.uk/efo/EFO_0800934		0	0
EFO:0800935	X-25802 measurement	http://www.ebi.ac.uk/efo/EFO_0800935		0	0
EFO:0800936	X-25828 measurement	http://www.ebi.ac.uk/efo/EFO_0800936		0	0
EFO:0800937	X-25937 measurement	http://www.ebi.ac.uk/efo/EFO_0800937		0	0
EFO:0800938	X-25957 measurement	http://www.ebi.ac.uk/efo/EFO_0800938		0	0
EFO:0800939	X-26054 measurement	http://www.ebi.ac.uk/efo/EFO_0800939		0	0
EFO:0800940	4-acetamidophenylglucuronide measurement	http://www.ebi.ac.uk/efo/EFO_0800940		0	0
EFO:0800941	tartarate measurement	http://www.ebi.ac.uk/efo/EFO_0800941		0	0
EFO:0800942	4-acetylphenol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800942		0	0
EFO:0800943	theanine measurement	http://www.ebi.ac.uk/efo/EFO_0800943		0	0
EFO:0800944	tartronate (hydroxymalonate) measurement	http://www.ebi.ac.uk/efo/EFO_0800944		0	0
EFO:0800945	iminodiacetate (IDA) measurement	http://www.ebi.ac.uk/efo/EFO_0800945		0	0
EFO:0800946	EDTA measurement	http://www.ebi.ac.uk/efo/EFO_0800946		0	0
EFO:0800947	N-(2-furoyl)glycine measurement	http://www.ebi.ac.uk/efo/EFO_0800947		0	0
EFO:0800948	1,3-dimethylurate measurement	http://www.ebi.ac.uk/efo/EFO_0800948		0	0
EFO:0800949	3,7-dimethylurate measurement	http://www.ebi.ac.uk/efo/EFO_0800949		0	0
EFO:0800950	5-acetylamino-6-formylamino-3-methyluracil measurement	http://www.ebi.ac.uk/efo/EFO_0800950		0	0
EFO:0800951	5-acetylamino-6-amino-3-methyluracil measurement	http://www.ebi.ac.uk/efo/EFO_0800951		0	0
EFO:0800952	3-(3-hydroxyphenyl)propionate measurement	http://www.ebi.ac.uk/efo/EFO_0800952		0	0
EFO:0800953	ectoine measurement	http://www.ebi.ac.uk/efo/EFO_0800953		0	0
EFO:0800954	pyrraline measurement	http://www.ebi.ac.uk/efo/EFO_0800954		0	0
EFO:0800955	O-cresol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800955		1	0
EFO:0800956	3-ethylphenylsulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800956		0	0
EFO:0800957	2-ethylphenylsulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800957		0	0
EFO:0800958	4-allylphenol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800958		0	0
EFO:0800959	4-hydroxycoumarin measurement	http://www.ebi.ac.uk/efo/EFO_0800959		0	0
EFO:0800960	3-hydroxyhippurate measurement	http://www.ebi.ac.uk/efo/EFO_0800960		1	0
EFO:0800961	7-methylurate measurement	http://www.ebi.ac.uk/efo/EFO_0800961		0	0
EFO:0800962	cinnamoylglycine measurement	http://www.ebi.ac.uk/efo/EFO_0800962		0	0
EFO:0800963	2,3-dihydroxyisovalerate measurement	http://www.ebi.ac.uk/efo/EFO_0800963		0	0
EFO:0800964	hydroxycotinine measurement	http://www.ebi.ac.uk/efo/EFO_0800964		0	0
EFO:0800965	cotinine N-oxide measurement	http://www.ebi.ac.uk/efo/EFO_0800965		0	0
EFO:0800966	solanidine measurement	http://www.ebi.ac.uk/efo/EFO_0800966		0	0
EFO:0800967	ethyl glucuronide measurement	http://www.ebi.ac.uk/efo/EFO_0800967		0	0
EFO:0800968	2-oxindole-3-acetate measurement	http://www.ebi.ac.uk/efo/EFO_0800968		0	0
EFO:0800969	dihydroferulate measurement	http://www.ebi.ac.uk/efo/EFO_0800969		0	0
EFO:0800970	alliin measurement	http://www.ebi.ac.uk/efo/EFO_0800970		0	0
EFO:0800971	mannonate measurement	http://www.ebi.ac.uk/efo/EFO_0800971		0	0
EFO:0800972	histidine betaine (hercynine) measurement	http://www.ebi.ac.uk/efo/EFO_0800972		0	0
EFO:0800973	3-methyl catechol sulfate (2) measurement	http://www.ebi.ac.uk/efo/EFO_0800973		0	0
EFO:0800974	4-methylcatechol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800974		0	0
EFO:0800975	3-methyl catechol sulfate (1) measurement	http://www.ebi.ac.uk/efo/EFO_0800975		0	0
EFO:0800976	2-hydroxyibuprofen measurement	http://www.ebi.ac.uk/efo/EFO_0800976		0	0
EFO:0800977	carboxyibuprofen measurement	http://www.ebi.ac.uk/efo/EFO_0800977		0	0
EFO:0800978	guaiacol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800978		0	0
EFO:0800979	dimethyl sulfone measurement	http://www.ebi.ac.uk/efo/EFO_0800979		0	0
EFO:0800980	2-piperidinone measurement	http://www.ebi.ac.uk/efo/EFO_0800980		0	0
EFO:0800981	indolin-2-one measurement	http://www.ebi.ac.uk/efo/EFO_0800981		0	0
EFO:0800982	2-aminophenol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800982		0	0
EFO:0800983	3-acetylphenol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800983		0	0
EFO:0800984	3-hydroxycotinine glucuronide measurement	http://www.ebi.ac.uk/efo/EFO_0800984		0	0
EFO:0800985	S-allylcysteine measurement	http://www.ebi.ac.uk/efo/EFO_0800985		0	0
EFO:0800986	benzoylcarnitine measurement	http://www.ebi.ac.uk/efo/EFO_0800986		0	0
EFO:0800987	N-acetylalliin measurement	http://www.ebi.ac.uk/efo/EFO_0800987		0	0
EFO:0800988	N-methylpipecolate measurement	http://www.ebi.ac.uk/efo/EFO_0800988		0	0
EFO:0800989	ferulic acid 4-sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800989		0	0
EFO:0800990	3-(3-hydroxyphenyl)propionate sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800990		0	0
EFO:0800991	methyl glucopyranoside (alpha + beta) measurement	http://www.ebi.ac.uk/efo/EFO_0800991		0	0
EFO:0800992	4-hydroxychlorothalonil measurement	http://www.ebi.ac.uk/efo/EFO_0800992		0	0
EFO:0800993	isoeugenol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800993		0	0
EFO:0800994	3-hydroxycinnamate sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800994		0	0
EFO:0800995	3-hydroxypyridine sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800995		0	0
EFO:0800996	4-methylguaiacol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800996		0	0
EFO:0800997	methyl-4-hydroxybenzoate sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800997		0	0
EFO:0800998	4-vinylguaiacol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800998		0	0
EFO:0800999	eugenol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0800999		0	0
EFO:0801000	2-methoxyresorcinol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0801000		0	0
EFO:0801001	2-acetamidophenol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0801001		0	0
EFO:0801002	acesulfame measurement	http://www.ebi.ac.uk/efo/EFO_0801002		0	0
EFO:0801003	syringol sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0801003		0	0
EFO:0801004	6-hydroxyindole sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0801004		0	0
EFO:0801005	propyl 4-hydroxybenzoate sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0801005		0	0
EFO:0801006	umbelliferone sulfate measurement	http://www.ebi.ac.uk/efo/EFO_0801006		0	0
EFO:0801007	daidzein sulfate (2) measurement	http://www.ebi.ac.uk/efo/EFO_0801007		0	0
EFO:0801008	1,2,3-benzenetriol sulfate (2) measurement	http://www.ebi.ac.uk/efo/EFO_0801008		0	0
