# Date and time run: 2023-08-07 20:41:41.057748
# Target Ontology: http://www.ebi.ac.uk/efo/efo.owl
# Text2term version: 3.0.0
# Minimum Score: 0.60
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: classes
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 22406 entries, 11543 were successfully mapped to 5315 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
ukb-a-121,Treatment/medication code: simvastatin,simvastatin measurement,EFO:0801219,http://www.ebi.ac.uk/efo/EFO_0801219,0.716,None
ukb-e-30140_CSA,Neutrophill count,neutrophil count,EFO:0004833,http://www.ebi.ac.uk/efo/EFO_0004833,0.886,None
finn-b-DM_AION,AION (anterior ischemic optic neuropathy),anterior ischemic optic neuropathy,EFO:1000809,http://www.ebi.ac.uk/efo/EFO_1000809,0.901,None
bbj-a-72,Rheumatoid Arthritis,rheumatoid arthritis,EFO:0000685,http://www.ebi.ac.uk/efo/EFO_0000685,0.997,None
finn-b-DRUGADVERS_CATAR,Drug-induced cataract,drug-induced lupus erythematosus,MONDO:0016474,http://purl.obolibrary.org/obo/MONDO_0016474,0.654,None
finn-b-N14_NEPHROTICSYND,Nephrotic syndrome,nephrotic syndrome,EFO:0004255,http://www.ebi.ac.uk/efo/EFO_0004255,0.967,None
finn-b-Z21_ANTEN_SCREE,Antenatal screening,high content screen,EFO:0007550,http://www.ebi.ac.uk/efo/EFO_0007550,0.616,None
finn-b-Q17_CONGEN_MALFO_MUSCULOS_SYSTEM_NOT_ELSEW_CLASSIFIED,"Congenital malformations of the musculoskeletal system, not elsewhere classified",musculoskeletal system disease,EFO:0009676,http://www.ebi.ac.uk/efo/EFO_0009676,0.722,None
finn-b-M13_OSTEOCHONDROPATHY,Other osteochondropathies,Osteochondroma,EFO:1000411,http://www.ebi.ac.uk/efo/EFO_1000411,0.751,None
ukb-e-23099_AFR,Body fat percentage,body fat percentage,EFO:0007800,http://www.ebi.ac.uk/efo/EFO_0007800,0.995,None
ukb-e-6148_p2_EAS,Eye problems/disorders,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,0.704,None
finn-b-N14_MALEGEN,Diseases of male genital organs,male reproductive organ cancer,EFO:0007355,http://www.ebi.ac.uk/efo/EFO_0007355,0.705,None
finn-b-K11_OTHINFLIV,Other inflammatory liver diseases,inflammatory disease,EFO:0009903,http://www.ebi.ac.uk/efo/EFO_0009903,0.861,None
finn-b-H7_STRABOTH,Other strabismus,Strabismus,HP:0000486,http://purl.obolibrary.org/obo/HP_0000486,0.99,None
finn-b-E4_GOITRENOD,Nontoxic single thyroid nodule,thyroid nodule,EFO:1001436,http://www.ebi.ac.uk/efo/EFO_1001436,0.733,None
finn-b-F5_PSYCHDEVOTH,Other and unspecified disorders of psychological development,disorder of sexual differentiation,MONDO:0002145,http://purl.obolibrary.org/obo/MONDO_0002145,0.646,None
ukb-a-450,Medication for cholesterol  blood pressure  diabetes  or take exogenous hormones: Blood pressure medication,blood pressure,EFO:0004325,http://www.ebi.ac.uk/efo/EFO_0004325,0.639,None
ukb-e-20003_p564_MID,Treatment/medication code,age at initiation of treatment,EFO:0021779,http://www.ebi.ac.uk/efo/EFO_0021779,0.663,None
ukb-e-K21_CSA,K21 Gastro-oesophageal reflux disease,gastroesophageal reflux disease,EFO:0003948,http://www.ebi.ac.uk/efo/EFO_0003948,0.859,None
ukb-e-30220_EAS,Basophill percentage,basophil percentage of leukocytes,EFO:0007992,http://www.ebi.ac.uk/efo/EFO_0007992,0.917,None
finn-b-G6_HCOBSTR,Obstructive hydrocephalus,obstructive hydrocephalus,MONDO:0001896,http://purl.obolibrary.org/obo/MONDO_0001896,0.99,None
ukb-e-51_CSA,Seated height,body height,EFO:0004339,http://www.ebi.ac.uk/efo/EFO_0004339,0.793,None
ukb-d-M13_POLYARTHROPATHIES,#Polyarthropathies,polyarticular arthritis,MONDO:0024280,http://purl.obolibrary.org/obo/MONDO_0024280,0.626,None
finn-b-K11_OTHABDHER,Other and unspecified abdominal hernia,Hernia of the abdominal wall,HP:0004299,http://purl.obolibrary.org/obo/HP_0004299,0.792,None
ukb-d-C3_RESPIRATORY_INTRATHORACIC,Malignant neoplasm of respiratory system and intrathoracic organs,respiratory system cancer,MONDO:0000376,http://purl.obolibrary.org/obo/MONDO_0000376,0.785,None
finn-b-DM_MACULOPATHY_EXMORE,Diabetic maculopathy (more controls excluded),diabetic maculopathy,EFO:0010133,http://www.ebi.ac.uk/efo/EFO_0010133,0.988,None
ukb-d-20406,Ever addicted to alcohol,alcohol abuse,MONDO:0002046,http://purl.obolibrary.org/obo/MONDO_0002046,0.797,None
ukb-e-23101_CSA,Whole body fat-free mass,fat body mass,EFO:0005409,http://www.ebi.ac.uk/efo/EFO_0005409,0.717,None
ukb-e-745_CSA,Pain in joint,Arthralgia,HP:0002829,http://purl.obolibrary.org/obo/HP_0002829,0.994,None
ukb-a-114,Non-cancer illness code  self-reported: hypertrophic cardiomyopathy (hcm / hocm),hypertrophic cardiomyopathy,EFO:0000538,http://www.ebi.ac.uk/efo/EFO_0000538,0.771,None
finn-b-L12_PSORI_PUSTUPALM,Pustulosis palmaris et plantaris,pustulosis palmaris et plantaris,MONDO:0015597,http://purl.obolibrary.org/obo/MONDO_0015597,0.994,None
ukb-b-14436,"Diagnoses - main ICD10: L72.9 Follicular cyst of skin and subcutaneous tissue, unspecified",skin disease,EFO:0000701,http://www.ebi.ac.uk/efo/EFO_0000701,0.602,None
finn-b-J10_EXTERLUNG,Lung diseases due to external agents,respiratory system disease,EFO:0000684,http://www.ebi.ac.uk/efo/EFO_0000684,0.741,None
ukb-e-30150_EAS,Eosinophill count,eosinophil count,EFO:0004842,http://www.ebi.ac.uk/efo/EFO_0004842,0.895,None
ukb-e-30200_CSA,Neutrophill percentage,neutrophil percentage of leukocytes,EFO:0007990,http://www.ebi.ac.uk/efo/EFO_0007990,0.917,None
ukb-e-recode213_AFR,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
finn-b-M13_PALINDROMIC,Palindromic rheumatism,palindromic rheumatism,MONDO:0001332,http://purl.obolibrary.org/obo/MONDO_0001332,0.978,None
ukb-e-6155_p2_CSA,Vitamin and mineral supplements,vitamin supplement exposure measurement,EFO:0009116,http://www.ebi.ac.uk/efo/EFO_0009116,0.612,None
finn-b-I9_HEARTFAIL,"Heart failure,strict",heart failure,EFO:0003144,http://www.ebi.ac.uk/efo/EFO_0003144,0.996,None
ukb-e-21000_p12_EAS,Ethnic background,ethnic group,EFO:0001799,http://www.ebi.ac.uk/efo/EFO_0001799,0.64,None
finn-b-M13_PYOGARTH,Pyogenic arthritis,infectious arthritis,EFO:1001351,http://www.ebi.ac.uk/efo/EFO_1001351,0.996,None
ukb-e-5156_AFR,3mm asymmetry index (left),hemifacial hypertrophy,MONDO:0007590,http://purl.obolibrary.org/obo/MONDO_0007590,0.618,None
ukb-e-208_CSA,Benign neoplasm of colon,benign colon neoplasm,MONDO:0002278,http://purl.obolibrary.org/obo/MONDO_0002278,0.995,None
finn-b-C3_RECTUM,Malignant neoplasm of rectum,rectum cancer,EFO:1000657,http://www.ebi.ac.uk/efo/EFO_1000657,0.992,None
ukb-b-9536,"Diagnoses - main ICD10: D25.9 Leiomyoma of uterus, unspecified",uterine fibroid,EFO:0000731,http://www.ebi.ac.uk/efo/EFO_0000731,0.657,None
finn-b-I9_ANGIO,Coronary angiopasty,percutaneous transluminal coronary angioplasty,EFO:0003951,http://www.ebi.ac.uk/efo/EFO_0003951,0.717,None
ukb-d-22601_23173422,"Job coding: registrar or senior administrator of educational establishment, bursar, registrar, university administrator",administrator,EFO:0009743,http://www.ebi.ac.uk/efo/EFO_0009743,0.613,None
ukb-e-120_p2_EAS,Birth weight known,birth weight,EFO:0004344,http://www.ebi.ac.uk/efo/EFO_0004344,0.765,None
ukb-a-559,Diagnoses - main ICD10: K80 Cholelithiasis,cholelithiasis,EFO:0004799,http://www.ebi.ac.uk/efo/EFO_0004799,0.699,None
finn-b-D3_APLASTICANDOTHANAEMIA,Aplastic and other anaemias,Aplastic anemia,HP:0001915,http://purl.obolibrary.org/obo/HP_0001915,0.894,None
finn-b-FG_PULMHEART,Pulmonary heart disease,cor pulmonale,MONDO:0004596,http://purl.obolibrary.org/obo/MONDO_0004596,0.994,None
ukb-b-9668,Diagnoses - secondary ICD10: N80.0 Endometriosis of uterus,adenomyosis,MONDO:0010888,http://purl.obolibrary.org/obo/MONDO_0010888,0.672,None
finn-b-C3_ENDOCRINE_EXALLC,Malignant neoplasm of endocrine gland (all cancers excluded),malignant endocrine neoplasm,MONDO:0021069,http://purl.obolibrary.org/obo/MONDO_0021069,0.933,None
ebi-a-GCST90016601,Anorexia nervosa vs Tourette's syndrome and other tic disorders (ordinary least squares (OLS)),anorexia nervosa,MONDO:0005351,http://purl.obolibrary.org/obo/MONDO_0005351,0.623,None
finn-b-H7_VISFIELDDEF,Visual field defects,Visual field defect,HP:0001123,http://purl.obolibrary.org/obo/HP_0001123,0.987,None
ebi-a-GCST007799,Asthma (adult onset),adult onset asthma,EFO:1002011,http://www.ebi.ac.uk/efo/EFO_1002011,0.991,None
ebi-a-GCST005838,Stroke,stroke,EFO:0000712,http://www.ebi.ac.uk/efo/EFO_0000712,0.986,None
finn-b-CD2_BENIGN_LIPO_NOS_EXALLC,Benign lipomatous neoplasm of other sites/unspecified (all cancers excluded),benign lipomatous neoplasm,MONDO:0044983,http://purl.obolibrary.org/obo/MONDO_0044983,0.842,None
bbj-a-153,Type 2 diabetes,type 2 diabetes mellitus,MONDO:0005148,http://purl.obolibrary.org/obo/MONDO_0005148,0.986,None
ukb-e-recode362_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
finn-b-CPAP,Continuous positive airway pressure,continuous positive airway pressure,EFO:0010719,http://www.ebi.ac.uk/efo/EFO_0010719,0.993,None
finn-b-I9_LYMPHOTH_EXNONE,Other noninfective disordersof lymphatic vessels and lymph nodes (no controls excluded),lymphatic system disease,EFO:0007352,http://www.ebi.ac.uk/efo/EFO_0007352,0.665,None
finn-b-J10_PLEUREFFUSION,Pleural effusion,pleural effusion,EFO:0009637,http://www.ebi.ac.uk/efo/EFO_0009637,0.987,None
ukb-e-30600_MID,Albumin,ovalbumin,EFO:0002674,http://www.ebi.ac.uk/efo/EFO_0002674,0.821,None
ukb-e-1249_MID,Past tobacco smoking,nicotine dependence,EFO:0003768,http://www.ebi.ac.uk/efo/EFO_0003768,0.904,None
ukb-b-12841,Bring up phlegm/sputum/mucus on most days,"bringing up phlegm, sputum or mucus on most days, self-reported",EFO:0009824,http://www.ebi.ac.uk/efo/EFO_0009824,0.708,None
ukb-e-20003_p64_CSA,Treatment/medication code,age at initiation of treatment,EFO:0021779,http://www.ebi.ac.uk/efo/EFO_0021779,0.663,None
finn-b-CD2_BENIGN_SKIN_FACE_EXALLC,Benign neoplasm: Skin of other and unspecified parts of face (all cancers excluded),benign neoplasm of skin,MONDO:0021440,http://purl.obolibrary.org/obo/MONDO_0021440,0.762,None
finn-b-J10_EMPHYSEMA,Emphysema,emphysema,EFO:0000464,http://www.ebi.ac.uk/efo/EFO_0000464,0.989,None
ukb-e-30500_CSA,Microalbumin in urine,urinary microalbumin measurement,EFO:0010967,http://www.ebi.ac.uk/efo/EFO_0010967,0.834,None
finn-b-I9_RHEUFEVHRT_EXNONE,Rheumatic fever with heart involvement (no controls excluded),rheumatic fever,EFO:1001160,http://www.ebi.ac.uk/efo/EFO_1001160,0.627,None
finn-b-I9_SAH_EXNONE,Subarachnoid haemmorrhage (no controls excluded),subarachnoid hemorrhage,EFO:0000713,http://www.ebi.ac.uk/efo/EFO_0000713,0.877,None
ukb-b-6716,"Diagnoses - main ICD10: K29.5 Chronic gastritis, unspecified",chronic gastritis,EFO:0000337,http://www.ebi.ac.uk/efo/EFO_0000337,0.682,None
ebi-a-GCST003395,Parental extreme longevity (95 years and older),parental longevity,EFO:0007796,http://www.ebi.ac.uk/efo/EFO_0007796,0.632,None
finn-b-CD2_BENIGN_DUODENUM,Benign neoplasm: Duodenum,duodenal benign neoplasm,EFO:1000907,http://www.ebi.ac.uk/efo/EFO_1000907,0.991,None
finn-b-R18_DIZZI_GIDDI,Dizziness and giddiness,Vertigo,HP:0002321,http://purl.obolibrary.org/obo/HP_0002321,0.781,None
ukb-b-7643,Diagnoses - secondary ICD10: Z80.3 Family history of malignant neoplasm of breast,family history of cancer,EFO:0009640,http://www.ebi.ac.uk/efo/EFO_0009640,0.702,None
ukb-e-30790_CSA,Lipoprotein A,lipoprotein,EFO:0003836,http://www.ebi.ac.uk/efo/EFO_0003836,0.929,None
finn-b-AB1_HIV_NOS,Unspecified human immunodeficiency virus [HIV] disease,HIV infection,EFO:0000764,http://www.ebi.ac.uk/efo/EFO_0000764,0.912,None
ukb-e-recode238_AFR,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ukb-b-20145,"Cancer code, self-reported: colon cancer/sigmoid cancer",cancer,MONDO:0004992,http://purl.obolibrary.org/obo/MONDO_0004992,0.717,None
ukb-e-6138_p6_EAS,Qualifications,disease characteristic,EFO:0009813,http://www.ebi.ac.uk/efo/EFO_0009813,0.634,None
ukb-e-21001_AFR,Body mass index (BMI),body mass index,EFO:0004340,http://www.ebi.ac.uk/efo/EFO_0004340,0.839,None
ukb-d-K04,Diagnoses - main ICD10: K04 Diseases of pulp and periapical tissues,periapical tissue disease,EFO:0010688,http://www.ebi.ac.uk/efo/EFO_0010688,0.613,None
finn-b-CD2_BENIGN_BRAIN_NOS_EXALLC,"""Benign neoplasm: Brain, unspecified"" (all cancers excluded)",Benign Brain Neoplasm,EFO:1000107,http://www.ebi.ac.uk/efo/EFO_1000107,0.889,None
ukb-e-4120_CSA,Heel broadband ultrasound attenuation (right),bone quantitative ultrasound measurement,EFO:0004514,http://www.ebi.ac.uk/efo/EFO_0004514,0.883,None
finn-b-K11_ASYMMETRY_JAW,Asymmetry of jaw,hemifacial hypertrophy,MONDO:0007590,http://purl.obolibrary.org/obo/MONDO_0007590,0.682,None
ieu-b-4959,Malignant non-melanoma skin cancer,cutaneous melanoma,EFO:0000389,http://www.ebi.ac.uk/efo/EFO_0000389,0.858,None
finn-b-R18_SYNCO_COLLAP,Syncope and collapse,Syncope,HP:0001279,http://purl.obolibrary.org/obo/HP_0001279,0.685,None
ukb-a-524,Diagnoses - main ICD10: E04 Other non-toxic goitre,nontoxic goiter,MONDO:0001658,http://purl.obolibrary.org/obo/MONDO_0001658,0.621,None
finn-b-J10_INFLUENZA,All influenza,influenza,EFO:0007328,http://www.ebi.ac.uk/efo/EFO_0007328,0.998,None
finn-b-I9_HYPTENSESS_EXNONE,"""Hypertension, essential"" (no controls excluded)",essential hypertension,MONDO:0001134,http://purl.obolibrary.org/obo/MONDO_0001134,0.939,None
finn-b-Q17_CONGEN_MALFO_UTERUS_CERVIX,Congenital malformations of uterus and cervix,developmental defect during embryogenesis,MONDO:0019755,http://purl.obolibrary.org/obo/MONDO_0019755,0.647,None
ukb-e-recode235_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
finn-b-AD_AM,Alzheimer<c3><95>s disease (Atypical or mixed),Alzheimer disease,MONDO:0004975,http://purl.obolibrary.org/obo/MONDO_0004975,0.621,None
finn-b-CD2_BENIGN_ASCENDING_COLON,Benign neoplasm: Ascending colon,benign colon neoplasm,MONDO:0002278,http://purl.obolibrary.org/obo/MONDO_0002278,0.801,None
ukb-b-6458,Mouth/teeth dental problems: Mouth ulcers,Oral ulcer,HP:0000155,http://purl.obolibrary.org/obo/HP_0000155,0.728,None
ukb-e-30180_MID,Lymphocyte percentage,lymphocyte percentage of leukocytes,EFO:0007993,http://www.ebi.ac.uk/efo/EFO_0007993,0.992,None
finn-b-L12_LYMPHADENITIS,Acute lymphadenitis,Lymphadenitis,HP:0002840,http://purl.obolibrary.org/obo/HP_0002840,0.844,None
finn-b-Z21_OTHER_SURGI_FOLLOW__CARE,Other surgical follow-up care,follow-up,EFO:0009642,http://www.ebi.ac.uk/efo/EFO_0009642,0.698,None
ukb-e-recode292_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ieu-a-970,Ulcerative colitis,ulcerative colitis,EFO:0000729,http://www.ebi.ac.uk/efo/EFO_0000729,0.996,None
ukb-e-401_CSA,Hypertension,hypertension,EFO:0000537,http://www.ebi.ac.uk/efo/EFO_0000537,0.987,None
ukb-e-136_p1_AFR,"Number of operations, self-reported","number of operations, self-reported",EFO:0009802,http://www.ebi.ac.uk/efo/EFO_0009802,0.819,None
ukb-e-102_AFR,"Pulse rate, automated reading",heart rate,EFO:0004326,http://www.ebi.ac.uk/efo/EFO_0004326,0.659,None
finn-b-G6_MYASTHENIA,Myasthenia gravis,Myasthenia gravis,EFO:0004991,http://www.ebi.ac.uk/efo/EFO_0004991,0.994,None
finn-b-I9_PHLETHROM_EXNONE,Phlebitis and thrombophlebitis (not including DVT) (no controls excluded),Thrombophlebitis,HP:0004418,http://purl.obolibrary.org/obo/HP_0004418,0.849,None
ukb-b-3355,"Diagnoses - main ICD10: D50.9 Iron deficiency anaemia, unspecified",Iron deficiency anemia,HP:0001891,http://purl.obolibrary.org/obo/HP_0001891,0.742,None
finn-b-CML,"Chronic myeloid leukaemia [CML], BCR/ABL-positive",chronic myelogenous leukemia,EFO:0000339,http://www.ebi.ac.uk/efo/EFO_0000339,0.627,None
finn-b-CD2_BENIGN_ENDOCRINE_OTH_EXALLC,Benign neoplasm of other and unspecified endocrine glands (all cancers excluded),benign endocrine neoplasm,MONDO:0000627,http://purl.obolibrary.org/obo/MONDO_0000627,0.873,None
ebi-a-GCST006091,Freckles,freckles,EFO:0003963,http://www.ebi.ac.uk/efo/EFO_0003963,0.985,None
ukb-e-569_AFR,Other disorders of intestine,intestinal disease,EFO:0009431,http://www.ebi.ac.uk/efo/EFO_0009431,0.922,None
ukb-e-recode25_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ukb-e-21000_p12_CSA,Ethnic background,ethnic group,EFO:0001799,http://www.ebi.ac.uk/efo/EFO_0001799,0.64,None
finn-b-CD2_BENIGN_EAR_NASAL_SINUS,"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses",paranasal sinus neoplasm,EFO:0003866,http://www.ebi.ac.uk/efo/EFO_0003866,0.616,None
ukb-e-3062_EAS,Forced vital capacity (FVC),vital capacity,EFO:0004312,http://www.ebi.ac.uk/efo/EFO_0004312,0.849,None
ukb-b-11709,Diagnoses - secondary ICD10: Z85.4 Personal history of malignant neoplasm of genital organs,male reproductive organ cancer,EFO:0007355,http://www.ebi.ac.uk/efo/EFO_0007355,0.618,None
finn-b-H7_VITROPACIT,Other vitreous opacities,Vitreous floaters,HP:0100832,http://purl.obolibrary.org/obo/HP_0100832,0.988,None
ukb-e-1548_EAS,Variation in diet,diet,EFO:0002755,http://www.ebi.ac.uk/efo/EFO_0002755,0.604,None
ukb-e-E78_CSA,E78 Disorders of lipoprotein metabolism and other lipidaemias,Disorder of lipid metabolism,ORPHANET.ORDO:309005,http://www.orpha.net/ORDO/Orphanet_309005,0.664,None
ukb-d-C3_SKIN,Malignant neoplasm of skin,skin cancer,MONDO:0002898,http://purl.obolibrary.org/obo/MONDO_0002898,0.993,None
ukb-b-11535,Mineral and other dietary supplements: Glucosamine,glucosamine measurement,EFO:0803418,http://www.ebi.ac.uk/efo/EFO_0803418,0.613,None
finn-b-H7_PARASTRANAS,Other or unspecified paralytic strabismus,paralytic strabismus,EFO:0009678,http://www.ebi.ac.uk/efo/EFO_0009678,0.991,None
finn-b-N14_GLOMERULAR,Glomerular diseases,glomerular disease,EFO:1002049,http://www.ebi.ac.uk/efo/EFO_1002049,0.945,None
ukb-e-K29_CSA,K29 Gastritis and duodenitis,duodenitis,MONDO:0004627,http://purl.obolibrary.org/obo/MONDO_0004627,0.714,None
ukb-e-100580_AFR,Alcohol consumed,alcohol drinking,EFO:0004329,http://www.ebi.ac.uk/efo/EFO_0004329,0.769,None
ukb-e-366_EAS,Cataract,cataract,MONDO:0005129,http://purl.obolibrary.org/obo/MONDO_0005129,0.989,None
ukb-e-680_p3_EAS,Own or rent accommodation lived in,eye accommodation disease,MONDO:0000926,http://purl.obolibrary.org/obo/MONDO_0000926,0.646,None
ukb-e-532_CSA,Dysphagia,Dysphagia,HP:0002015,http://purl.obolibrary.org/obo/HP_0002015,0.977,None
ukb-e-30190_EAS,Monocyte percentage,monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.994,None
finn-b-I9_HYPTENSPUL,"Hypertension, Pulmonary Arterial",pulmonary arterial hypertension,EFO:0001361,http://www.ebi.ac.uk/efo/EFO_0001361,0.991,None
ukb-e-recode50_AFR,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ukb-e-626_AFR,Disorders of menstruation and other abnormal bleeding from female genital tract,female reproductive system disease,EFO:0009549,http://www.ebi.ac.uk/efo/EFO_0009549,0.649,None
finn-b-ST19_INJURI_NECK,Injuries to the neck,neck injury,EFO:0009476,http://www.ebi.ac.uk/efo/EFO_0009476,0.728,None
ukb-a-67,Non-cancer illness code  self-reported: chronic obstructive airways disease/copd,chronic obstructive pulmonary disease,EFO:0000341,http://www.ebi.ac.uk/efo/EFO_0000341,0.75,None
finn-b-H7_RETINOCHISISCYST,Retinoschisis and retinal cysts,retinoschisis,MONDO:0004579,http://purl.obolibrary.org/obo/MONDO_0004579,0.799,None
finn-b-O15_COMPLIC_LAB_DELIV,Complications of labour and delivery,Abnormal delivery,HP:0001787,http://purl.obolibrary.org/obo/HP_0001787,0.755,None
finn-b-M13_PANNICULITISNAS,"Panniculitis, unspecified",panniculitis,EFO:1000746,http://www.ebi.ac.uk/efo/EFO_1000746,0.998,None
ukb-d-5674,Severity of manic/irritable episodes,Irritability,HP:0000737,http://purl.obolibrary.org/obo/HP_0000737,0.607,None
finn-b-H7_ALLERGICCONJUNCTIVITIS,Allergic conjunctivitis,allergic conjunctivitis,EFO:0007141,http://www.ebi.ac.uk/efo/EFO_0007141,0.995,None
finn-b-L12_LICHENPLANUS,Lichen planus,lichen planus,EFO:1000726,http://www.ebi.ac.uk/efo/EFO_1000726,0.996,None
ukb-b-5954,Part of a multiple birth,multiple births measurement,EFO:0009439,http://www.ebi.ac.uk/efo/EFO_0009439,0.652,None
bbj-a-148,Prostate cancer,prostate cancer,MONDO:0008315,http://purl.obolibrary.org/obo/MONDO_0008315,0.994,None
bbj-a-103,Chronic obstructive pulmonary disease,chronic obstructive pulmonary disease,EFO:0000341,http://www.ebi.ac.uk/efo/EFO_0000341,0.995,None
bbj-a-94,Cataract,cataract,MONDO:0005129,http://purl.obolibrary.org/obo/MONDO_0005129,0.989,None
bbj-a-99,Chronic hepatitis B,chronic hepatitis B virus infection,EFO:0004239,http://www.ebi.ac.uk/efo/EFO_0004239,0.992,None
ukb-a-89,Non-cancer illness code  self-reported: iron deficiency anaemia,Iron deficiency anemia,HP:0001891,http://purl.obolibrary.org/obo/HP_0001891,0.714,None
finn-b-F5_DEPPER,Dependent personality disorder,dependent personality disorder,MONDO:0001157,http://purl.obolibrary.org/obo/MONDO_0001157,0.992,None
finn-b-C3_LYMPHNODES_SECONDARY_NAS_EXALLC,Secondary and unspecified malignant neoplasm of lymph nodes (all cancers excluded),lymph node cancer,MONDO:0001082,http://purl.obolibrary.org/obo/MONDO_0001082,0.789,None
ukb-e-3773_AFR,Knee pain for 3+ months,Knee pain,HP:0030839,http://purl.obolibrary.org/obo/HP_0030839,0.712,None
ukb-e-100024_CSA,Calcium,calcium measurement,EFO:0004838,http://www.ebi.ac.uk/efo/EFO_0004838,0.809,None
ukb-e-recode403_CSA,NA,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.605,None
ebi-a-GCST005540,Sarcoidosis (Lofgren's syndrome),sarcoidosis,MONDO:0019338,http://purl.obolibrary.org/obo/MONDO_0019338,0.626,None
finn-b-ULCEROTH,Other ulcerative colitis,ulcerative colitis,EFO:0000729,http://www.ebi.ac.uk/efo/EFO_0000729,0.996,None
ieu-b-87,Oral cavity and pharyngeal cancer,pharynx cancer,EFO:0005577,http://www.ebi.ac.uk/efo/EFO_0005577,0.791,None
finn-b-C3_SMALL_INTESTINE,Malignant neoplasm of small intestine,small intestine cancer,MONDO:0000956,http://purl.obolibrary.org/obo/MONDO_0000956,0.991,None
