Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score
ukb-b-3027,Diagnoses - secondary ICD10: K31.7 Polyp of stomach and duodenum,stomach polyp,MONDO:0008277,http://purl.obolibrary.org/obo/MONDO_0008277,0.56
ukb-e-1021_AFR,Duration of light DIY,duration,EFO:0000433,http://www.ebi.ac.uk/efo/EFO_0000433,0.569
finn-b-Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_EXAM_INVES,Persons encountering health services for examination and investigation,encounter with health service,EFO:0009786,http://www.ebi.ac.uk/efo/EFO_0009786,0.578
ukb-a-75,Non-cancer illness code  self-reported: type 2 diabetes,type 2 diabetes mellitus,MONDO:0005148,http://purl.obolibrary.org/obo/MONDO_0005148,0.566
ukb-e-41245_p38_AFR,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-b-9971,Treatment/medication code: thyroxine product,thyroxine measurement,EFO:0005130,http://www.ebi.ac.uk/efo/EFO_0005130,0.554
ebi-a-GCST009981,Major depressive disorder in trauma-unexposed individuals,major depressive disorder,MONDO:0002009,http://purl.obolibrary.org/obo/MONDO_0002009,0.601
ukb-b-14396,Operative procedures - main OPCS: X99.9 Not known (procedure performed),medical procedure,EFO:0002571,http://www.ebi.ac.uk/efo/EFO_0002571,0.57
ukb-d-CARDIAC_ARRHYTM,"Cardiac arrhytmias, COPD co-morbidities",cardiac arrhythmia,EFO:0004269,http://www.ebi.ac.uk/efo/EFO_0004269,0.581
ukb-b-12651,Diagnoses - secondary ICD10: E78.0 Pure hypercholesterolaemia,familial hypercholesterolemia,EFO:0004911,http://www.ebi.ac.uk/efo/EFO_0004911,0.599
finn-b-ST19_BURNS_CORROSIO_CONFIN_EYE_INTERNAL_ORGANS,Burns and corrosions confined to eye and internal organs,Eye Burns,EFO:1001788,http://www.ebi.ac.uk/efo/EFO_1001788,0.568
ukb-b-8184,"Diagnoses - secondary ICD10: I25.9 Chronic ischaemic heart disease, unspecified",Myocardial Ischemia,EFO:1001375,http://www.ebi.ac.uk/efo/EFO_1001375,0.55
ukb-e-41245_p1_CSA,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-d-O68,Diagnoses - main ICD10: O68 Labour and delivery complicated by foetal stress [distress],Fetal distress,HP:0025116,http://purl.obolibrary.org/obo/HP_0025116,0.584
ukb-d-Z13,Diagnoses - main ICD10: Z13 Special screening examination for other diseases and disorders,disease,EFO:0000408,http://www.ebi.ac.uk/efo/EFO_0000408,0.557
finn-b-CD2_BENIGN_MELANOCYTIC_TRUNK,Melanocytic naevi of trunk,Large congenital melanocytic nevus,ORPHANET.ORDO:626,http://www.orpha.net/ORDO/Orphanet_626,0.599
ukb-e-100900_AFR,Intake of sugar added to cereal,sugar consumption measurement,EFO:0010158,http://www.ebi.ac.uk/efo/EFO_0010158,0.575
ukb-e-565_CSA,Anal and rectal conditions,disease,EFO:0000408,http://www.ebi.ac.uk/efo/EFO_0000408,0.577
ukb-e-2247_p2_MID,Hearing difficulty/problems,Difficulty standing,HP:0003698,http://purl.obolibrary.org/obo/HP_0003698,0.592
ukb-e-41245_p23_MID,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-e-6155_p8_AFR,Vitamin and mineral supplements,vitamin supplement exposure measurement,EFO:0009116,http://www.ebi.ac.uk/efo/EFO_0009116,0.596
finn-b-E4_GLUCOPANCREAS,Other disorders of glucose regulation and pancreatic internal secretion,pancreas disease,EFO:0009605,http://www.ebi.ac.uk/efo/EFO_0009605,0.597
finn-b-CD2_BENIGN_MELANOCYTIC_TRUNK_EXALLC,Melanocytic naevi of trunk (all cancers excluded),Large congenital melanocytic nevus,ORPHANET.ORDO:626,http://www.orpha.net/ORDO/Orphanet_626,0.551
ukb-e-104330_AFR,Sweet potato intake,sweet syndrome,MONDO:0011959,http://purl.obolibrary.org/obo/MONDO_0011959,0.569
finn-b-N14_ENDOMET_INFERT,Endometriosis diagnosis and infertility diagnosis occurring together,endometriosis,EFO:0001065,http://www.ebi.ac.uk/efo/EFO_0001065,0.573
finn-b-AB1_SCABIES,Scabies,Rhabdoviridae infectious disease,EFO:0007469,http://www.ebi.ac.uk/efo/EFO_0007469,0.556
finn-b-CD2_INSITU_MELANOMA_FACE_EXALLC,Melanoma in situ of other and unspecified parts of face (all cancers excluded),melanoma,EFO:0000756,http://www.ebi.ac.uk/efo/EFO_0000756,0.551
ukb-a-358,Underlying (primary) cause of death: ICD10: J84.1 Other interstitial pulmonary diseases with fibrosis,pulmonary fibrosis,EFO:0009448,http://www.ebi.ac.uk/efo/EFO_0009448,0.625
ukb-b-14852,Treatment speciality of consultant (recoded): Infectious diseases,infectious disease,EFO:0005741,http://www.ebi.ac.uk/efo/EFO_0005741,0.577
ukb-e-6177_p1_AFR,"Medication for cholesterol, blood pressure or diabetes",blood pressure,EFO:0004325,http://www.ebi.ac.uk/efo/EFO_0004325,0.578
finn-b-M13_PANNICULITIS,Panniculitis affecting regions of neck and back,panniculitis,EFO:1000746,http://www.ebi.ac.uk/efo/EFO_1000746,0.584
ukb-b-12064,"Non-cancer illness code, self-reported: depression","number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.55
ukb-e-6070_p1_CSA,OCT measured (right),right,EFO:0001659,http://www.ebi.ac.uk/efo/EFO_0001659,0.55
ukb-e-728_p1_MID,Number of vehicles in household,household income,EFO:0009695,http://www.ebi.ac.uk/efo/EFO_0009695,0.551
ukb-e-41245_p41_AFR,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
finn-b-L12_FOODDERMAT,Dermatitis due to ingested food,Inflammatory abnormality of the skin,HP:0011123,http://purl.obolibrary.org/obo/HP_0011123,0.621
ukb-e-1717_CSA,Skin colour,skin neoplasm,EFO:0004198,http://www.ebi.ac.uk/efo/EFO_0004198,0.603
finn-b-R18_HEARTBURN,Heartburn,burn,EFO:0009516,http://www.ebi.ac.uk/efo/EFO_0009516,0.561
ukb-d-J38,"Diagnoses - main ICD10: J38 Diseases of vocal cords and larynx, not elsewhere classified",laryngeal disease,EFO:0009673,http://www.ebi.ac.uk/efo/EFO_0009673,0.58
ebi-a-GCST009984,Trauma exposure in major depressive disorder-negative individuals,major depressive disorder,MONDO:0002009,http://purl.obolibrary.org/obo/MONDO_0002009,0.593
ukb-e-874_p1_CSA,Duration of walks,duration,EFO:0000433,http://www.ebi.ac.uk/efo/EFO_0000433,0.596
ukb-b-3802,Diagnoses - main ICD10: N50.8 Other specified disorders of male genital organs,reproductive system disease,EFO:0000512,http://www.ebi.ac.uk/efo/EFO_0000512,0.578
finn-b-Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED,"Persons encountering health services for specific procedures, not carried out",encounter with health service,EFO:0009786,http://www.ebi.ac.uk/efo/EFO_0009786,0.571
ukb-b-12777,Illnesses of father: Stroke,stroke,EFO:0000712,http://www.ebi.ac.uk/efo/EFO_0000712,0.592
ukb-e-41245_p38_CSA,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-e-6155_p2_AFR,Vitamin and mineral supplements,vitamin supplement exposure measurement,EFO:0009116,http://www.ebi.ac.uk/efo/EFO_0009116,0.596
ukb-e-2040_AFR,Risk taking,risk factor,EFO:0003919,http://www.ebi.ac.uk/efo/EFO_0003919,0.594
ukb-b-14356,"Non-cancer illness code, self-reported: bone disorder",bone disease,EFO:0004260,http://www.ebi.ac.uk/efo/EFO_0004260,0.591
finn-b-N14_CHRONEPHROPATH_ADVERSE,"Chronic nephritic syndrome, drug-induced",nephrotic syndrome,EFO:0004255,http://www.ebi.ac.uk/efo/EFO_0004255,0.608
ukb-b-16917,Diagnoses - main ICD10: S09.9 Unspecified injury of head,head injury,EFO:0009505,http://www.ebi.ac.uk/efo/EFO_0009505,0.585
ukb-b-7469,"Non-cancer illness code, self-reported: enlarged prostate",benign prostatic hyperplasia,EFO:0000284,http://www.ebi.ac.uk/efo/EFO_0000284,0.567
ukb-d-20117_2,Alcohol drinker status: Current,alcohol drinking,EFO:0004329,http://www.ebi.ac.uk/efo/EFO_0004329,0.564
finn-b-TRAUMBRAIN_NONCONCUS,"severe traumatic brain injury, does not include concussion",concussion,EFO:0011023,http://www.ebi.ac.uk/efo/EFO_0011023,0.562
ukb-e-T81_AFR,"T81 Complications of procedures, not elsewhere classified",complication,EFO:0009518,http://www.ebi.ac.uk/efo/EFO_0009518,0.581
ukb-e-2040_EAS,Risk taking,risk factor,EFO:0003919,http://www.ebi.ac.uk/efo/EFO_0003919,0.594
ukb-b-5476,Methods of discharge from hospital (recoded): Discharged on clinical advice/consent,eye discharge,EFO:0010678,http://www.ebi.ac.uk/efo/EFO_0010678,0.564
ukb-b-15869,Types of physical activity in last 4 weeks: None of the above,physical activity,EFO:0003940,http://www.ebi.ac.uk/efo/EFO_0003940,0.607
finn-b-H7_INTERHETEROTRO,Intermittent heterotropia,Gray matter heterotopia,HP:0002282,http://purl.obolibrary.org/obo/HP_0002282,0.568
ebi-a-GCST009722,Glaucoma (multi-trait analysis),glaucoma,EFO:0000516,http://www.ebi.ac.uk/efo/EFO_0000516,0.565
finn-b-OPER_COLECTOMY,Colectomy operation,ileostomy,EFO:0010681,http://www.ebi.ac.uk/efo/EFO_0010681,0.554
ukb-e-MAP_p4_EAS,"Mean arterial pressure, combined automated + manual reading, adjusted by medication",mean arterial pressure,EFO:0006340,http://www.ebi.ac.uk/efo/EFO_0006340,0.552
finn-b-ST19_OPEN_WOUND_FOREA,Open wound of forearm,injury,EFO:0000546,http://www.ebi.ac.uk/efo/EFO_0000546,0.559
ukb-b-15685,Type of cancer: ICD10: C44.5 Skin of trunk,skin cancer,MONDO:0002898,http://purl.obolibrary.org/obo/MONDO_0002898,0.557
finn-b-E4_DM2NASCOMP,Type 2 diabetes with other specified/multiple/unspecified complications,type 2 diabetes mellitus,MONDO:0005148,http://purl.obolibrary.org/obo/MONDO_0005148,0.56
ukb-b-5389,"Non-cancer illness code, self-reported: spine arthritis/spondylitis",spondylitis,MONDO:0003937,http://purl.obolibrary.org/obo/MONDO_0003937,0.602
ukb-b-13704,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the lung",thrombotic disease,MONDO:0000831,http://purl.obolibrary.org/obo/MONDO_0000831,0.571
finn-b-M13_BONECONTINUITY,Disorders of continuity of bone,bone disease,EFO:0004260,http://www.ebi.ac.uk/efo/EFO_0004260,0.627
ukb-e-41245_p17_CSA,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ebi-a-GCST90012791,Acceptance of an invitation to wear a physical activity monitor,physical activity,EFO:0003940,http://www.ebi.ac.uk/efo/EFO_0003940,0.579
finn-b-Q17_CONGEN_MALFO_ANTER_SEGMENT_EYE,Congenital malformations of anterior segment of eye,developmental defect during embryogenesis,MONDO:0019755,http://purl.obolibrary.org/obo/MONDO_0019755,0.596
ukb-e-565_AFR,Anal and rectal conditions,disease,EFO:0000408,http://www.ebi.ac.uk/efo/EFO_0000408,0.577
ukb-e-41245_p25_MID,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-e-1190_EAS,Nap during day,"nap during day, self-reported",EFO:0009818,http://www.ebi.ac.uk/efo/EFO_0009818,0.58
ukb-b-11751,"Non-cancer illness code, self-reported: peritonitis",peritonitis,EFO:0008588,http://www.ebi.ac.uk/efo/EFO_0008588,0.565
finn-b-R18_OTHER_ILL_D_UNSPE_CAUSES_MORTA,Other ill-defined and unspecified causes of mortality,mortality,EFO:0004352,http://www.ebi.ac.uk/efo/EFO_0004352,0.575
finn-b-M13_BURSOPATHY,Other bursopathies,rheumatic disease,EFO:0005755,http://www.ebi.ac.uk/efo/EFO_0005755,0.583
finn-b-H8_NOISEINNER,Noise effects on inner ear,inner ear disease,EFO:0009672,http://www.ebi.ac.uk/efo/EFO_0009672,0.603
ukb-d-670_1,Type of accommodation lived in: A house or bungalow,eye accommodation disease,MONDO:0000926,http://purl.obolibrary.org/obo/MONDO_0000926,0.552
finn-b-ASTHMA_MIXED,Asthma mixed form (mode),asthma,MONDO:0004979,http://purl.obolibrary.org/obo/MONDO_0004979,0.555
ukb-d-6020_1,Completion status of test: Fully completed,complete genomic deletion,EFO:0030069,http://www.ebi.ac.uk/efo/EFO_0030069,0.558
ukb-d-6072_1,OCT measured (left): Measurable,measurement,EFO:0001444,http://www.ebi.ac.uk/efo/EFO_0001444,0.569
ukb-e-DBP_p3_MID,"Diastolic blood pressure, combined automated + manual reading, adjusted by medication",diastolic blood pressure,EFO:0006336,http://www.ebi.ac.uk/efo/EFO_0006336,0.596
ukb-a-488,Medication for cholesterol  blood pressure or diabetes: Cholesterol lowering medication,esterified cholesterol measurement,EFO:0008589,http://www.ebi.ac.uk/efo/EFO_0008589,0.568
ukb-e-1717_MID,Skin colour,skin neoplasm,EFO:0004198,http://www.ebi.ac.uk/efo/EFO_0004198,0.603
ukb-b-16499,"Non-cancer illness code, self-reported: hayfever/allergic rhinitis",allergic rhinitis,EFO:0005854,http://www.ebi.ac.uk/efo/EFO_0005854,0.567
ukb-b-15835,Vitamin and/or mineral supplement use: Multivitamin,vitamin measurement,EFO:0004729,http://www.ebi.ac.uk/efo/EFO_0004729,0.59
ukb-a-584,Diagnoses - main ICD10: R14 Flatulence and related conditions,flatulence,EFO:0009669,http://www.ebi.ac.uk/efo/EFO_0009669,0.573
ukb-b-8278,Operation code: hernia surgery,Hernia,HP:0100790,http://purl.obolibrary.org/obo/HP_0100790,0.58
finn-b-K11_OESOBST,Oesophageal obstruction,esophageal adenocarcinoma,EFO:0000478,http://www.ebi.ac.uk/efo/EFO_0000478,0.585
finn-b-M13_NECROVASCNAS,Other specified/unspecified necrotizing vasculopathies,vascular disease,EFO:0004264,http://www.ebi.ac.uk/efo/EFO_0004264,0.619
ukb-b-17010,Treatment/medication code: omega-3/fish oil supplement,fish oil supplement exposure measurement,EFO:0600007,http://www.ebi.ac.uk/efo/EFO_0600007,0.585
ukb-e-41245_p18_EAS,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-e-6156_p3_AFR,Manic/hyper symptoms,sign or symptom,EFO:0003765,http://www.ebi.ac.uk/efo/EFO_0003765,0.553
ukb-e-100390_AFR,Tea consumed,tea consumption measurement,EFO:0010091,http://www.ebi.ac.uk/efo/EFO_0010091,0.568
ukb-d-20544_1,Mental health problems ever diagnosed by a professional: Social anxiety or social phobia,social anxiety disorder,EFO:1001917,http://www.ebi.ac.uk/efo/EFO_1001917,0.589
ukb-b-6539,Treatment/medication code: minerals - magnesium,magnesium measurement,EFO:0004845,http://www.ebi.ac.uk/efo/EFO_0004845,0.57
ukb-b-20017,Diagnoses - secondary ICD10: K29.8 Duodenitis,duodenitis,MONDO:0004627,http://purl.obolibrary.org/obo/MONDO_0004627,0.601
ukb-e-894_CSA,Duration of moderate activity,duration,EFO:0000433,http://www.ebi.ac.uk/efo/EFO_0000433,0.558
ukb-e-6140_p1_EAS,Heating type(s) in home,mating type,EFO:0001268,http://www.ebi.ac.uk/efo/EFO_0001268,0.566
finn-b-R18_MOUTH_BREAT,Mouth breathing,tachypnea,EFO:0009840,http://www.ebi.ac.uk/efo/EFO_0009840,0.567
ukb-b-9873,Diagnoses - main ICD10: N39.3 Stress incontinence,Stress urinary incontinence,HP:0010992,http://purl.obolibrary.org/obo/HP_0010992,0.575
finn-b-R18_OTHER_ABNORMAL_FINDI_BLOOD_CHEMIS,Other abnormal findings of blood chemistry,Abnormality of the cerebrospinal fluid,HP:0002921,http://purl.obolibrary.org/obo/HP_0002921,0.562
ukb-b-11409,Operative procedures - secondary OPCS: U08.1 Computed tomography of abdomen NEC,computed tomography,EFO:0003960,http://www.ebi.ac.uk/efo/EFO_0003960,0.58
ukb-b-10617,Operation code: mammoplasty/cosmetic operation on breast,encounter with health service for breast reconstruction following mastectomy,EFO:0020978,http://www.ebi.ac.uk/efo/EFO_0020978,0.584
ukb-e-874_p1_EAS,Duration of walks,duration,EFO:0000433,http://www.ebi.ac.uk/efo/EFO_0000433,0.596
ukb-b-13160,Father still alive,alive (follow-up status),EFO:0030041,http://www.ebi.ac.uk/efo/EFO_0030041,0.553
ukb-b-6779,Diagnoses - main ICD10: K59.0 Constipation,Constipation,HP:0002019,http://purl.obolibrary.org/obo/HP_0002019,0.569
ukb-a-38,Adopted as a child,primary interstitial lung disease specific to childhood,MONDO:0017015,http://purl.obolibrary.org/obo/MONDO_0017015,0.588
ukb-b-9368,Diagnoses - secondary ICD10: K22.1 Ulcer of oesophagus,esophageal ulcer,MONDO:0044782,http://purl.obolibrary.org/obo/MONDO_0044782,0.636
ukb-b-10008,Treatment/medication code: atorvastatin,response to atorvastatin,EFO:0010124,http://www.ebi.ac.uk/efo/EFO_0010124,0.569
finn-b-R18_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS,Symptoms and signs involving the nervous and musculoskeletal systems,musculoskeletal system disease,EFO:0009676,http://www.ebi.ac.uk/efo/EFO_0009676,0.581
ukb-b-10807,Illnesses of mother: Severe depression,depressive disorder,MONDO:0002050,http://purl.obolibrary.org/obo/MONDO_0002050,0.571
ukb-e-41245_p48_AFR,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
finn-b-M13_SOFTOVERUSE,"Soft tissue disorders related to use, overuse and pressure",soft tissue disease,EFO:0009470,http://www.ebi.ac.uk/efo/EFO_0009470,0.594
ukb-a-542,Diagnoses - main ICD10: J34 Other disorders of nose and nasal sinuses,paranasal sinus disease,EFO:0009481,http://www.ebi.ac.uk/efo/EFO_0009481,0.617
finn-b-E4_ACROMEG,Acromegaly and pituitary gigantism,Familial infantile gigantism,ORPHANET.ORDO:300373,http://www.orpha.net/ORDO/Orphanet_300373,0.585
ukb-e-41245_p18_MID,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
finn-b-Z21_ALCOHOL_ABUSE_COUNSELLI_SURVE,Alcohol abuse counselling and surveillance,alcohol abuse,MONDO:0002046,http://purl.obolibrary.org/obo/MONDO_0002046,0.581
ukb-e-4814_AFR,Tinnitus severity/nuisance,Tinnitus,HP:0000360,http://purl.obolibrary.org/obo/HP_0000360,0.597
finn-b-J10_PNEUMOPROBBAC,Pneumonia (excl. viral and due to other infectious organisms not elsewhere classified),pneumonia,EFO:0003106,http://www.ebi.ac.uk/efo/EFO_0003106,0.605
ukb-b-5815,Diagnoses - secondary ICD10: J34.3 Hypertrophy of nasal turbinates,Prominent nose,HP:0000448,http://purl.obolibrary.org/obo/HP_0000448,0.609
ukb-b-13517,Diagnoses - main ICD10: M72.0 Palmar fascial fibromatosis [Dupuytren],Palmar Fibromatosis,EFO:1000438,http://www.ebi.ac.uk/efo/EFO_1000438,0.59
ukb-e-1220_EAS,Daytime dozing / sleeping (narcolepsy),narcolepsy,MONDO:0021107,http://purl.obolibrary.org/obo/MONDO_0021107,0.585
ukb-e-6155_p4_AFR,Vitamin and mineral supplements,vitamin supplement exposure measurement,EFO:0009116,http://www.ebi.ac.uk/efo/EFO_0009116,0.596
finn-b-ASTHMA_EOSINOPHIL_SUGG,Suggestive for eosinophilic asthma,Eosinophilia,HP:0001880,http://purl.obolibrary.org/obo/HP_0001880,0.624
ukb-a-158,Treatment/medication code: thyroxine product,thyroxine measurement,EFO:0005130,http://www.ebi.ac.uk/efo/EFO_0005130,0.554
finn-b-F5_BEHEMOCHILD,Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence,Neurodevelopmental disorder,EFO:0010642,http://www.ebi.ac.uk/efo/EFO_0010642,0.552
ukb-b-15768,Type of special diet followed: Low calorie,response to low calorie diet,EFO:0010731,http://www.ebi.ac.uk/efo/EFO_0010731,0.583
ukb-e-41245_p6_AFR,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-b-131,"Non-cancer illness code, self-reported: pancreatitis",pancreatitis,EFO:0000278,http://www.ebi.ac.uk/efo/EFO_0000278,0.61
ukb-e-6140_p3_AFR,Heating type(s) in home,mating type,EFO:0001268,http://www.ebi.ac.uk/efo/EFO_0001268,0.566
ukb-e-1797_MID,Father still alive,alive (follow-up status),EFO:0030041,http://www.ebi.ac.uk/efo/EFO_0030041,0.553
ukb-b-19698,Treatment/medication code: clopidogrel,clopidogrel metabolite measurement,EFO:0007966,http://www.ebi.ac.uk/efo/EFO_0007966,0.59
ukb-b-7760,Types of spread used on bread/crackers: Dairy spread on bread/crackers,rectal adenocarcinoma,EFO:0005631,http://www.ebi.ac.uk/efo/EFO_0005631,0.553
ukb-b-8685,Diagnoses - secondary ICD10: N85.8 Other specified noninflammatory disorders of uterus,inflammatory disease,EFO:0009903,http://www.ebi.ac.uk/efo/EFO_0009903,0.604
ukb-e-41245_p18_AFR,Main speciality of consultant (recoded),consultant,EFO:0001732,http://www.ebi.ac.uk/efo/EFO_0001732,0.592
ukb-e-3393_CSA,Hearing aid user,able to hear with hearing aids,EFO:0009720,http://www.ebi.ac.uk/efo/EFO_0009720,0.593
ukb-b-18113,"Non-cancer illness code, self-reported: asthma","number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.557
ukb-e-102830_CSA,Soft cheese intake,short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome,MONDO:0013894,http://purl.obolibrary.org/obo/MONDO_0013894,0.586
ukb-b-14765,"Diagnoses - main ICD10: D64.9 Anaemia, unspecified",anemia,MONDO:0002280,http://purl.obolibrary.org/obo/MONDO_0002280,0.577
finn-b-ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM,Other and unspecified injuries of shoulder and upper arm,Shoulder pain,HP:0030834,http://purl.obolibrary.org/obo/HP_0030834,0.552
